Tiempo (s),Posición Y (px),Posición X (px),Posición Y (m),Posición X (m),Velocidad Y (m/s),Velocidad X (m/s),Aceleración Y (m/s^2),Aceleración X (m/s^2)
0.15833333333333333,59.0,2.0,0.5337729999999999,0.018094,0.0,0.0,0.0,0.0
0.1625,57.0,2.0,0.515679,0.018094,-0.8685119999999998,0.21712799999999996,-41.688575999999976,20.844287999999988
0.16666666666666666,57.0,1.0,0.515679,0.009047,0.0,0.0,0.0,10.422144000000007
0.17083333333333334,57.0,1.0,0.515679,0.009047,-0.2171280000000007,0.0,-10.42214400000003,0.0
0.175,58.0,1.0,0.524726,0.009047,0.0,0.0,0.0,0.0
0.17916666666666667,58.0,1.0,0.524726,0.009047,0.0,0.0,0.0,0.0
0.18333333333333332,58.0,0.0,0.524726,0.0,0.0,-0.21712800000000004,41.688576000000026,-20.844288000000017
0.1875,57.0,2.0,0.515679,0.018094,-0.2171280000000007,0.21712800000000004,-10.42214400000003,10.422143999999998
0.19166666666666668,58.0,1.0,0.524726,0.009047,0.0,0.0,10.42214400000003,0.0
0.19583333333333333,58.0,1.0,0.524726,0.009047,-0.43425599999999875,0.0,-20.84428799999993,0.0
0.2,58.0,1.0,0.524726,0.009047,-0.2171279999999979,-0.2171279999999999,-10.422143999999895,-10.42214399999999
0.20416666666666666,57.0,1.0,0.515679,0.009047,0.0,-0.21712800000000004,0.0,0.0
0.20833333333333334,57.0,1.0,0.515679,0.009047,0.0,0.0,10.42214400000003,-10.422143999999998
0.2125,57.0,1.0,0.515679,0.009047,0.0,0.0,0.0,0.0
0.21666666666666667,57.0,1.0,0.515679,0.009047,-0.21712800000000057,0.0,10.422143999999909,0.0
